	price	start_lat	start_lon	end_lat	end_lon	end_state	distance	duration	rating	rider_waiting_time	vehicle_type_id
2901	4,679	19.3591670605	-99.2704596743	19.3769093949	-99.2549008504	drop off	3,344	571	9.0	273	21620ea5749f2e0679a8c72c7fbafb9e
2902	6,249	19.4428899	-99.2034584	19.4230911	-99.1702686	drop off	4,624	1,095	8.0	351	21620ea5749f2e0679a8c72c7fbafb9e
2903	20,422	19.422973	-99.170483	19.3772193	-99.2545027	drop off	12,285	4,028	9.0	2,496	21620ea5749f2e0679a8c72c7fbafb9e
2904	0	19.4227491	-99.1749373	19.438138100000003	-99.1810366	rider cancel	0	0	8.0		21620ea5749f2e0679a8c72c7fbafb9e
2905	14,093	19.423100360899998	-99.17038276790001	19.4991068	-99.2315068	drop off	13,004	1,397	8.0	331	21620ea5749f2e0679a8c72c7fbafb9e
2906	4,141	19.3769093949	-99.2549008504	19.3591670605	-99.2704596743	drop off	3,456	800	9.0	676	21620ea5749f2e0679a8c72c7fbafb9e
2907	4,000	19.4218788	-99.1743966	19.4413561	-99.1838485	drop off	4,200	1,077	8.0	233	21620ea5749f2e0679a8c72c7fbafb9e
2908	4,447	19.3591670605	-99.2704596743	19.3769093949	-99.2549008504	drop off	3,297	626	9.0	569	21620ea5749f2e0679a8c72c7fbafb9e
2909	4,000	19.3769093949	-99.2549008504	19.3591670605	-99.2704596743	rider cancel	0	123	9.0	548	21620ea5749f2e0679a8c72c7fbafb9e
2910	4,000	19.3591670605	-99.2704596743	19.3769093949	-99.2549008504	drop off	2,934	419	9.0	590	21620ea5749f2e0679a8c72c7fbafb9e
2911	4,157	19.4413799	-99.1839265	19.4231033325	-99.1748778149	drop off	4,471	1,178	9.0	628	21620ea5749f2e0679a8c72c7fbafb9e
2912	18,400	19.3560000407	-99.2752685398	19.4227491	-99.1749373	drop off	14,250	2,622	9.0	190	21620ea5749f2e0679a8c72c7fbafb9e
2913	0	19.4227491	-99.1749373	19.438138100000003	-99.1810366	rider cancel	0	0	8.0		21620ea5749f2e0679a8c72c7fbafb9e
2914	0	19.3769093949	-99.2549008504	19.3591670605	-99.2704596743	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
2915	4,131	19.4151663152	-99.1702022151	19.43157	-99.188967	drop off	3,087	817	8.0	562	21620ea5749f2e0679a8c72c7fbafb9e
2916	5,628	19.4269477775	-99.2047998682	19.4414111	-99.1837011	drop off	5,259	1,311	6.0	766	21620ea5749f2e0679a8c72c7fbafb9e
2917	4,000	19.4413561	-99.1838485	19.4227491	-99.1749373	drop off	3,165	1,193	8.0	249	21620ea5749f2e0679a8c72c7fbafb9e
2918	4,241	19.438138100000003	-99.1810366	19.4227491	-99.1749373	drop off	3,164	1,980	8.0	1,186	21620ea5749f2e0679a8c72c7fbafb9e
2919	4,000	19.425410782100002	-99.17842704799999	19.440310600000004	-99.1841465	drop off	1,921	593	8.0	214	21620ea5749f2e0679a8c72c7fbafb9e
2920	4,000	19.441413600000004	-99.183993	19.4228107259	-99.1748660803	drop off	2,431	560	8.0	300	21620ea5749f2e0679a8c72c7fbafb9e
2921	4,000	19.4227491	-99.1749373	19.4152244	-99.1781719	drop off	1,304	579	10.0	443	21620ea5749f2e0679a8c72c7fbafb9e
2922	0	19.4217951	-99.1745416	19.438666	-99.1808212	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
2923	13,907	19.3772109132	-99.2549658102	19.422973	-99.170483	drop off	12,402	1,869	9.0	653	21620ea5749f2e0679a8c72c7fbafb9e
2924	4,000	19.425410782100002	-99.17842704799999	19.4151200327	-99.1701360047	drop off	2,673	912	8.0	179	21620ea5749f2e0679a8c72c7fbafb9e
2925	4,000	19.4219234784	-99.1745857894	19.438666	-99.1808212	drop off	2,502	1,036	9.0	196	21620ea5749f2e0679a8c72c7fbafb9e
2926	15,144	19.4381293	-99.1812097	19.435117	-99.084082	drop off	15,749	3,134	8.0	940	21620ea5749f2e0679a8c72c7fbafb9e
2927	0	19.4381469	-99.1810907	19.4227491	-99.1749373	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
2928	0	19.406537533199998	-99.16970986870001	19.4219595249	-99.1745589674	rider cancel	0	0	10.0		21620ea5749f2e0679a8c72c7fbafb9e
2929	0	19.406288600000003	-99.1761377	19.4222554396	-99.1747587597	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
2930	0	19.3591670605	-99.2704596743	19.3769093949	-99.2549008504	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
2931	0	19.3591670605	-99.2704596743	19.3769093949	-99.2549008504	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
2932	0	19.3769093949	-99.2549008504	19.3591670605	-99.2704596743	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
2933	0	19.3769093949	-99.2549008504	19.3591670605	-99.2704596743	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
2934	4,000	19.379485831300002	-99.2539795116	19.3769094	-99.2549009	drop off	1,629	457	9.0	1,167	21620ea5749f2e0679a8c72c7fbafb9e
2935	0	19.406537533199998	-99.16970986870001	19.4219595249	-99.1745589674	rider cancel	0	0	10.0		21620ea5749f2e0679a8c72c7fbafb9e
2936	0	19.3769093949	-99.2549008504	19.3591670605	-99.2704596743	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
2937	19,822	19.4230911	-99.1702686	19.3772193	-99.2545027	drop off	11,245	3,273	9.0	1,318	21620ea5749f2e0679a8c72c7fbafb9e
2938	0	19.4405783702	-99.17682208120002	19.424167	-99.175556	rider cancel	0	0	6.0		21620ea5749f2e0679a8c72c7fbafb9e
2939	4,000	19.3764555255	-99.25552915780001	19.379485831300002	-99.2539795116	drop off	1,471	983	9.0	325	21620ea5749f2e0679a8c72c7fbafb9e
2940	4,000	19.4227491	-99.1749373	19.438138100000003	-99.1810366	drop off	3,293	759	8.0	337	21620ea5749f2e0679a8c72c7fbafb9e
2941	4,000	19.3769094	-99.2549009	19.379485831300002	-99.2539795116	drop off	1,406	286	9.0	570	21620ea5749f2e0679a8c72c7fbafb9e
2942	18,784	19.3560000407	-99.2752685398	19.4227491	-99.1749373	drop off	15,294	2,882	9.0	656	21620ea5749f2e0679a8c72c7fbafb9e
2943	0	19.3769094	-99.2549009	19.379485831300002	-99.2539795116	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
2944	9,352	19.379485831300002	-99.2539795116	19.3644777	-99.266655	drop off	6,722	1,808	9.0	854	21620ea5749f2e0679a8c72c7fbafb9e
2945	0	19.438138100000003	-99.1810366	19.4227491	-99.1749373	rider cancel	0	0	8.0		21620ea5749f2e0679a8c72c7fbafb9e
2946	0	19.3769093949	-99.2549008504	19.3591670605	-99.2704596743	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
2947	0	19.4381337	-99.1811231	19.4227491	-99.1749373	rider cancel	0	0	8.0		21620ea5749f2e0679a8c72c7fbafb9e
2948	4,455	19.3591670605	-99.2704596743	19.3769093949	-99.2549008504	drop off	3,312	496	9.0	321	21620ea5749f2e0679a8c72c7fbafb9e
2949	9,281	19.4230911	-99.1702686	19.4266129	-99.2041609	drop off	4,097	1,809	6.0	2,334	21620ea5749f2e0679a8c72c7fbafb9e
2950	4,152	19.4230911	-99.1702686	19.4413799	-99.1839265	drop off	3,324	1,217	9.0	767	21620ea5749f2e0679a8c72c7fbafb9e
2951	0	19.4381337	-99.1811231	19.4227491	-99.1749373	rider cancel	0	0	8.0		21620ea5749f2e0679a8c72c7fbafb9e
2952	0	19.4230911	-99.1702686	19.4413799	-99.1839265	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
2953	4,000	19.379485831300002	-99.2539795116	19.3769093949	-99.2549008504	drop off	1,656	995	9.0	96	21620ea5749f2e0679a8c72c7fbafb9e
2954	4,000	19.379485831300002	-99.2539795116	19.3769093949	-99.2549008504	drop off	1,000	745	9.0	972	21620ea5749f2e0679a8c72c7fbafb9e
2955	4,208	19.4227491	-99.1749373	19.43858819	-99.1809925	drop off	3,036	577	8.0	440	21620ea5749f2e0679a8c72c7fbafb9e
2956	13,636	19.4991068	-99.2315068	19.423144312	-99.1703204066	drop off	12,793	1,153	8.0	322	21620ea5749f2e0679a8c72c7fbafb9e
2957	4,204	19.4227491	-99.1749373	19.43858819	-99.1809925	drop off	3,094	774	8.0	317	21620ea5749f2e0679a8c72c7fbafb9e
2958	4,000	19.3769093949	-99.2549008504	19.379485831300002	-99.2539795116	drop off	1,467	412	9.0	277	21620ea5749f2e0679a8c72c7fbafb9e
2959	4,374	19.3769093949	-99.2549008504	19.3591670605	-99.2704596743	drop off	3,276	527	9.0	968	21620ea5749f2e0679a8c72c7fbafb9e
2960	0	19.4413561	-99.1838485	19.4227491	-99.1749373	rider cancel	0	0	8.0		21620ea5749f2e0679a8c72c7fbafb9e
2961	4,163	19.3591670605	-99.2704596743	19.3769093949	-99.2549008504	drop off	3,202	566	9.0	290	21620ea5749f2e0679a8c72c7fbafb9e
2962	0	19.379485831300002	-99.2539795116	19.3644777	-99.266655	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
2963	0	19.3644777	-99.266655	19.379485831300002	-99.2539795116	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
2964	4,109	19.4199617779	-99.17195521299999	19.441434215999998	-99.18350312860001	drop off	3,048	1,141	10.0	867	21620ea5749f2e0679a8c72c7fbafb9e
2965	16,689	19.3560000407	-99.2752685398	19.4227491	-99.1749373	drop off	15,482	3,660	9.0	136	21620ea5749f2e0679a8c72c7fbafb9e
2966	10,105	19.4230911	-99.1702686	19.4266129	-99.2041609	drop off	8,483	1,918	6.0	2,419	21620ea5749f2e0679a8c72c7fbafb9e
2967	22,874	19.421476	-99.077248	19.3591670605	-99.2704596743	drop off	25,070	3,425	9.0	254	21620ea5749f2e0679a8c72c7fbafb9e
2968	0	19.4230911	-99.1702686	19.4414111	-99.1837011	rider cancel	0	0	6.0		21620ea5749f2e0679a8c72c7fbafb9e
2969	4,282	19.4362085	-99.1907711	19.4228147	-99.1748655	drop off	2,827	896	8.0	593	21620ea5749f2e0679a8c72c7fbafb9e
2970	0	19.4228529	-99.1707751	19.4094362	-99.1716362	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
2971	5,257	19.4266129	-99.2041609	19.4231216	-99.17030909999998	drop off	4,061	1,216	6.0	178	21620ea5749f2e0679a8c72c7fbafb9e
2972	0	19.4254358	-99.1784349	19.4150744983	-99.1702721268	drop off	415	421	9.0	317	21620ea5749f2e0679a8c72c7fbafb9e
2973	6,022	19.4231216	-99.17030909999998	19.4266129	-99.2041609	drop off	5,318	1,806	6.0	1,662	21620ea5749f2e0679a8c72c7fbafb9e
2974	6,002	19.4266129	-99.2041609	19.4230911	-99.1702686	drop off	6,978	761	6.0	286	21620ea5749f2e0679a8c72c7fbafb9e
2975	10,033	19.4230911	-99.1702686	19.4266129	-99.2041609	drop off	8,498	1,325	6.0	2,402	21620ea5749f2e0679a8c72c7fbafb9e
2976	16,075	19.423144312	-99.1703204066	19.498777800000006	-99.2314741	drop off	14,602	1,096	8.0	238	21620ea5749f2e0679a8c72c7fbafb9e
2977	10,063	19.4230164	-99.1705686	19.4137242	-99.21734659999998	drop off	7,681	1,875	6.0	489	21620ea5749f2e0679a8c72c7fbafb9e
2978	0	19.4227491	-99.1749373	19.406537533199998	-99.16970986870001	rider cancel	0	0	10.0		21620ea5749f2e0679a8c72c7fbafb9e
2979	0	19.4227491	-99.1749373	19.406537533199998	-99.16970986870001	rider cancel	0	0	10.0		21620ea5749f2e0679a8c72c7fbafb9e
2980	0	19.4265622599	-99.1790008732	19.4230911	-99.1702686	rider cancel	0	0	8.0		21620ea5749f2e0679a8c72c7fbafb9e
2981	0	19.4410952	-99.1837728	19.4227491	-99.1749373	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
2982	4,477	19.4218788	-99.1743966	19.4362085	-99.1907711	drop off	2,777	925	8.0	458	21620ea5749f2e0679a8c72c7fbafb9e
2983	4,000	19.4231222923	-99.1702649974	19.438666	-99.1808212	drop off	3,136	614	9.0	690	21620ea5749f2e0679a8c72c7fbafb9e
2984	0	19.3772193	-99.2545027	19.422973	-99.170483	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
2985	0	19.4230911	-99.1702686	19.422973	-99.170483	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
2986	6,860	19.379485831300002	-99.2539795116	19.3644777	-99.266655	drop off	14,288	2,014	9.0	458	21620ea5749f2e0679a8c72c7fbafb9e
2987	10,809	19.4383064207	-99.2025508359	19.379485831300002	-99.2539795116	drop off	9,629	1,265	9.0	153	21620ea5749f2e0679a8c72c7fbafb9e
2988	4,000	19.428611	-99.161667	19.4231033325	-99.1748778149	rider cancel	0	0	9.0	805	21620ea5749f2e0679a8c72c7fbafb9e
2989	5,464	19.4398812335	-99.18396078049999	19.4227491	-99.1749373	drop off	5,076	1,621	9.0	88	21620ea5749f2e0679a8c72c7fbafb9e
2990	4,000	19.379485831300002	-99.2539795116	19.3769093949	-99.2549008504	drop off	1,709	715	9.0	501	21620ea5749f2e0679a8c72c7fbafb9e
2991	4,000	19.4230604	-99.1751536	19.4230911	-99.1702686	drop off	602	323	6.0	268	21620ea5749f2e0679a8c72c7fbafb9e
2992	17,776	19.4231202812	-99.1750431061	19.3560000407	-99.2752685398	drop off	16,792	1,385	9.0	120	21620ea5749f2e0679a8c72c7fbafb9e
2993	4,000	19.379485831300002	-99.2539795116	19.3646053	-99.2594264	drop off	2,681	631	9.0	745	21620ea5749f2e0679a8c72c7fbafb9e
2994	4,000	19.3769093949	-99.2549008504	19.379485831300002	-99.2539795116	drop off	1,562	805	9.0	268	21620ea5749f2e0679a8c72c7fbafb9e
2995	0	19.4362085	-99.1907711	19.4228147	-99.1748655	rider cancel	0	0	8.0		21620ea5749f2e0679a8c72c7fbafb9e
2996	4,000	19.4398407647	-99.1839158535	19.4227491	-99.1749373	drop off	3,534	1,352	9.0	220	21620ea5749f2e0679a8c72c7fbafb9e
2997	0	19.3560000407	-99.2752685398	19.4227491	-99.1749373	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
2998	0	19.406537533199998	-99.16970986870001	19.4219595249	-99.1745589674	rider cancel	0	0	10.0		21620ea5749f2e0679a8c72c7fbafb9e
2999	0	19.4199617779	-99.17195521299999	19.441434215999998	-99.18350312860001	rider cancel	0	0	10.0		21620ea5749f2e0679a8c72c7fbafb9e
3000	0	19.379485831300002	-99.2539795116	19.3646053	-99.2594264	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
3001	10,723	19.4230911	-99.1702686	19.3526362	-99.1614658	drop off	13,497	1,238	9.0	231	21620ea5749f2e0679a8c72c7fbafb9e
3002	5,754	19.394325	-99.1734268	19.4230911	-99.1702686	drop off	5,562	733	8.0	111	21620ea5749f2e0679a8c72c7fbafb9e
3003	4,000	19.423095013399998	-99.1704160156	19.394325	-99.1734268	drop off	3,720	682	8.0	106	21620ea5749f2e0679a8c72c7fbafb9e
3004	4,000	19.4230911	-99.1702686	19.414102	-99.1645311	drop off	1,432	293	9.0	158	21620ea5749f2e0679a8c72c7fbafb9e
3005	21,040	19.4230911	-99.1702686	19.3772193	-99.2545027	drop off	16,166	3,247	9.0	1,984	21620ea5749f2e0679a8c72c7fbafb9e
3006	5,828	19.439096	-99.203809	19.4280438	-99.170249	drop off	4,483	767	9.0	206	21620ea5749f2e0679a8c72c7fbafb9e
3007	4,000	19.4218115445	-99.17446173729999	19.441413600000004	-99.183993	drop off	559	225	7.0	289	21620ea5749f2e0679a8c72c7fbafb9e
3008	7,027	19.4231057362	-99.17041093110001	19.437772	-99.1929873	drop off	5,007	1,202	6.0	84	21620ea5749f2e0679a8c72c7fbafb9e
3009	4,737	19.406225	-99.1762566	19.4222554396	-99.1747587597	drop off	2,278	1,244	9.0	592	21620ea5749f2e0679a8c72c7fbafb9e
3010	0	19.3769093949	-99.2549008504	19.379485831300002	-99.2539795116	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
3011	4,430	19.4199617779	-99.17195521299999	19.441434215999998	-99.18350312860001	drop off	3,088	1,381	10.0	1,225	21620ea5749f2e0679a8c72c7fbafb9e
3012	0	19.3769093949	-99.2549008504	19.379485831300002	-99.2539795116	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
3013	0	19.364772458900003	-99.2671618983	19.498777800000006	-99.2314741	rider cancel	0	0	8.0		21620ea5749f2e0679a8c72c7fbafb9e
3014	4,000	19.4233694427	-99.17465284469999	19.3644627927	-99.26745291799999	drop off	16	3	8.0	617	21620ea5749f2e0679a8c72c7fbafb9e
3015	4,000	19.4227491	-99.1749373	19.438138100000003	-99.1810366	drop off	4,412	1,205	8.0	117	21620ea5749f2e0679a8c72c7fbafb9e
3016	0	19.4227491	-99.1749373	19.438138100000003	-99.1810366	rider cancel	0	0	8.0		21620ea5749f2e0679a8c72c7fbafb9e
3017	16,572	19.3560000407	-99.2752685398	19.4227491	-99.1749373	drop off	15,405	2,860	9.0	510	21620ea5749f2e0679a8c72c7fbafb9e
3018	4,000	19.379485831300002	-99.2539795116	19.3769093949	-99.2549008504	drop off	4,642	1,110	9.0	424	21620ea5749f2e0679a8c72c7fbafb9e
3019	6,222	19.4230911	-99.1702686	19.439331	-99.20226	drop off	5,208	1,207	7.0	952	21620ea5749f2e0679a8c72c7fbafb9e
3020	4,000	19.4230911	-99.1702686	19.4254358	-99.1784349	drop off	1,184	469	6.0	439	21620ea5749f2e0679a8c72c7fbafb9e
3021	4,000	19.3765257409	-99.25556100899999	19.379485831300002	-99.2539795116	drop off	1,408	835	9.0	591	21620ea5749f2e0679a8c72c7fbafb9e
3022	14,460	19.43858819	-99.1809925	19.421496	-99.077809	drop off	17,978	3,483	8.0	1,184	21620ea5749f2e0679a8c72c7fbafb9e
3023	24,332	19.3591670605	-99.2704596743	19.4360762	-99.0719083	drop off	24,193	4,058	9.0	390	21620ea5749f2e0679a8c72c7fbafb9e
3024	7,184	19.4227491	-99.1749373	19.438138100000003	-99.1810366	drop off	5,753	1,945	8.0	418	21620ea5749f2e0679a8c72c7fbafb9e
3025	0	19.3769093949	-99.2549008504	19.379485831300002	-99.2539795116	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
3026	4,182	19.438138100000003	-99.1810366	19.4227491	-99.1749373	drop off	4,307	1,369	8.0	376	21620ea5749f2e0679a8c72c7fbafb9e
3027	4,424	19.3591670605	-99.2704596743	19.3769093949	-99.2549008504	drop off	3,194	832	9.0	148	21620ea5749f2e0679a8c72c7fbafb9e
3028	4,404	19.379485831300002	-99.2539795116	19.3769093949	-99.2549008504	drop off	4,614	1,283	9.0	431	21620ea5749f2e0679a8c72c7fbafb9e
3029	0	19.3560000407	-99.2752685398	19.4227491	-99.1749373	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
3030	0	19.379485831300002	-99.2539795116	19.3769093949	-99.2549008504	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
3031	0	19.379485831300002	-99.2539795116	19.3769093949	-99.2549008504	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
3032	0	19.379485831300002	-99.2539795116	19.3769093949	-99.2549008504	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
3033	4,000	19.4218788	-99.1743966	19.438666	-99.1808212	drop off	3,147	503	9.0	427	21620ea5749f2e0679a8c72c7fbafb9e
3034	4,000	19.379485831300002	-99.2539795116	19.3769093949	-99.2549008504	drop off	1,625	1,225	9.0	268	21620ea5749f2e0679a8c72c7fbafb9e
3035	4,000	19.379485831300002	-99.2539795116	19.3769093949	-99.2549008504	drop off	4,561	1,089	9.0	369	21620ea5749f2e0679a8c72c7fbafb9e
3036	4,332	19.3769093949	-99.2549008504	19.3591670605	-99.2704596743	drop off	3,321	402	9.0	227	21620ea5749f2e0679a8c72c7fbafb9e
3037	4,632	19.4231033325	-99.1748778149	19.4383621216	-99.1947272	drop off	3,409	852	8.0	901	21620ea5749f2e0679a8c72c7fbafb9e
3038	15,605	19.3640296	-99.2675859	19.4231869983	-99.1750327125	drop off	20,858	4,585	8.0	485	21620ea5749f2e0679a8c72c7fbafb9e
3039	0	19.3769093949	-99.2549008504	19.379485831300002	-99.2539795116	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
3040	4,000	19.3769093949	-99.2549008504	19.379485831300002	-99.2539795116	drop off	568	338	9.0	347	21620ea5749f2e0679a8c72c7fbafb9e
3041	4,000	19.422889399999995	-99.1748941	19.4253205	-99.1650691	drop off	1,313	1,050	8.0	130	21620ea5749f2e0679a8c72c7fbafb9e
3042	4,000	19.438700046300003	-99.20354895290001	19.4328634	-99.1831471	drop off	2,883	406	8.0	244	21620ea5749f2e0679a8c72c7fbafb9e
3043	4,029	19.4411926701	-99.18363489209999	19.4227491	-99.1749373	drop off	3,402	1,341	7.0	320	21620ea5749f2e0679a8c72c7fbafb9e
3044	4,000	19.4215421439	-99.1742971167	19.4413561	-99.1838485	drop off	2,585	752	7.0	330	21620ea5749f2e0679a8c72c7fbafb9e
3045	4,000	19.4330982	-99.1828319	19.4222554396	-99.1747587597	drop off	2,661	1,968	9.0	180	21620ea5749f2e0679a8c72c7fbafb9e
3046	5,029	19.3764397112	-99.2555284873	19.379485831300002	-99.2539795116	drop off	1,495	1,438	9.0	229	21620ea5749f2e0679a8c72c7fbafb9e
3047	0	19.3591670605	-99.2704596743	19.3769093949	-99.2549008504	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
3048	0	19.4230911	-99.1702686	19.3560000407	-99.2752685398	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
3049	4,237	19.4227403	-99.1751103	19.438138100000003	-99.1810366	drop off	4,618	1,003	8.0	222	21620ea5749f2e0679a8c72c7fbafb9e
3050	12,824	19.4231153441	-99.1703577974	19.498777800000006	-99.2314741	drop off	11,066	1,143	7.0	210	21620ea5749f2e0679a8c72c7fbafb9e
3051	4,000	19.3591670605	-99.2704596743	19.3686617	-99.2577976	drop off	2,278	570	9.0	383	21620ea5749f2e0679a8c72c7fbafb9e
3052	4,000	19.3769093949	-99.2549008504	19.379485831300002	-99.2539795116	drop off	1,544	523	9.0	619	21620ea5749f2e0679a8c72c7fbafb9e
3053	4,000	19.3769093949	-99.2549008504	19.3591670605	-99.2704596743	drop off	3,412	683	9.0	247	21620ea5749f2e0679a8c72c7fbafb9e
3054	4,899	19.379485831300002	-99.2539795116	19.3769093949	-99.2549008504	drop off	1,687	1,309	9.0	154	21620ea5749f2e0679a8c72c7fbafb9e
3055	4,000	19.4381293	-99.1809825	19.4231033325	-99.1748778149	drop off	2,633	1,050	9.0	518	21620ea5749f2e0679a8c72c7fbafb9e
3056	14,146	19.4231715048	-99.1749059781			drop off	15,225	1,260	9.0	194	21620ea5749f2e0679a8c72c7fbafb9e
3057	4,000	19.379485831300002	-99.2539795116	19.3612823	-99.2732977	drop off	2,890	725	9.0	414	21620ea5749f2e0679a8c72c7fbafb9e
3058	4,000	19.3769093949	-99.2549008504	19.3591670605	-99.2704596743	drop off	3,368	754	9.0	349	21620ea5749f2e0679a8c72c7fbafb9e
3059	4,000	19.3769093949	-99.2549008504	19.379485831300002	-99.2539795116	drop off	1,521	1,244	9.0	416	21620ea5749f2e0679a8c72c7fbafb9e
3060	0	19.3769093949	-99.2549008504	19.379485831300002	-99.2539795116	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
3061	4,608	19.438138100000003	-99.1810366	19.4227491	-99.1749373	drop off	3,164	1,751	8.0	369	21620ea5749f2e0679a8c72c7fbafb9e
3062	16,703	19.3560000407	-99.2752685398	19.4227491	-99.1749373	drop off	15,092	3,131	9.0	616	21620ea5749f2e0679a8c72c7fbafb9e
3063	24,562	19.421496	-99.077809	19.379485831300002	-99.2539795116	drop off	24,024	6,018	9.0	410	21620ea5749f2e0679a8c72c7fbafb9e
3064	0	19.429977	-99.1963303	19.4241824	-99.1650121	rider cancel	0	0	8.0		21620ea5749f2e0679a8c72c7fbafb9e
3065	4,632	19.4237602	-99.1657159	19.429977	-99.1963303	drop off	4,135	668	8.0	322	21620ea5749f2e0679a8c72c7fbafb9e
3066	0	19.429977	-99.1963303	19.4241824	-99.1650121	rider cancel	0	0	8.0		21620ea5749f2e0679a8c72c7fbafb9e
3067	4,681	19.4152940484	-99.1705628951	19.429977	-99.1963303	drop off	5,405	688	10.0	393	21620ea5749f2e0679a8c72c7fbafb9e
3068		19.513544448199998	-99.23750879459999	19.4230911	-99.1702686	not found			7.0		21620ea5749f2e0679a8c72c7fbafb9e
3069	0	19.4230911	-99.1702686	19.4318258	-99.1866569	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
3070	0	19.3770868295	-99.25502287260001	19.422973	-99.170483	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
3071	5,075	19.4346613	-99.1888738	19.4241824	-99.1650121	drop off	4,957	764	8.0	169	21620ea5749f2e0679a8c72c7fbafb9e
3072	4,000	19.4212215186	-99.1733650491	19.407004418099998	-99.1758300126	drop off	2,600	727	10.0	373	21620ea5749f2e0679a8c72c7fbafb9e
3073	4,316	19.4218912263	-99.17457405479999	19.430569100000003	-99.1995536	drop off	3,322	1,158	9.0	498	21620ea5749f2e0679a8c72c7fbafb9e
3074	0	19.430275302000002	-99.1991880164	19.438666	-99.1808212	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
3075	6,383	19.4153795857	-99.17045552290001	19.44324	-99.1362338	drop off	5,910	2,296	10.0	239	21620ea5749f2e0679a8c72c7fbafb9e
3076	8,151	19.4241407	-99.1649826	19.4392445	-99.2217537	drop off	8,587	2,165	8.0	375	21620ea5749f2e0679a8c72c7fbafb9e
3077	0	19.431496433	-99.18662938620001	19.423091191199997	-99.1702684388	rider cancel	0	0	7.0		21620ea5749f2e0679a8c72c7fbafb9e
3078	0	19.4318258	-99.1866569	19.4362085	-99.1907711	rider cancel	0	0	8.0		21620ea5749f2e0679a8c72c7fbafb9e
3079	0	19.3591670605	-99.2704596743	19.3769093949	-99.2549008504	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
3080	0	19.3591670605	-99.2704596743	19.3769093949	-99.2549008504	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
3081	0	19.3769093949	-99.2549008504	19.3591670605	-99.2704596743	rider cancel	0	0	9.0		21620ea5749f2e0679a8c72c7fbafb9e
3082	4,000	19.4318258	-99.1866569	19.438666	-99.1808212	drop off	1,430	311	9.0	699	21620ea5749f2e0679a8c72c7fbafb9e
3083	4,000	19.4227491	-99.1749373	19.4381337	-99.1811231	drop off	3,298	1,612	8.0	368	21620ea5749f2e0679a8c72c7fbafb9e
3084	10,475	19.439606804300002	-99.2002659291	19.498777800000006	-99.2314741	drop off	10,271	841	7.0	378	21620ea5749f2e0679a8c72c7fbafb9e
3085	4,000	19.4231213978	-99.17034575379999	19.4179397	-99.1603777	drop off	1,001	664	7.0	487	21620ea5749f2e0679a8c72c7fbafb9e
3086	4,433	19.3591670605	-99.2704596743	19.3769093949	-99.2549008504	drop off	3,185	612	9.0	352	21620ea5749f2e0679a8c72c7fbafb9e
