,Year,Country,Area,Activity,Sex,Age,Fatal_Y_N
3890,1959,SOUTH AFRICA,Western Cape Province,Swimming,M,18,N
3891,1959,NEW GUINEA,Milne Bay Province,Dragging banana seeds through the shallows,M,,N
3892,1959,MOZAMBIQUE,Maputo Province,Swimming ashore from fishing boat swamped and sunk by a squall,M,33 & 26,Y
3893,1959,AUSTRALIA,Tasmania,Spearfishing / free diving,M,,N
3894,1959,SOUTH KOREA,South Chungcheong Province,Swimming,M,,Y
3896,1959,ATLANTIC OCEAN,,Paddling & sailing from Buenos Aires to Miami,M,,N
3897,1959,PAPUA NEW GUINEA,West New Britain Province,Spear fishing,M,,N
3898,1959,PAPUA NEW GUINEA,West New Britain Province,Fishing,M,,N
3899,1959,PAPUA NEW GUINEA,"New Ireland Province, Bismarck Archipelago",,M,,Y
3900,1959,PAPUA NEW GUINEA,Morobe Province,Fishing,M,,N
3902,1958,PAPUA NEW GUINEA,Madang Province,,,,N
3903,1958,SOUTH AFRICA,Western Cape Province,Swimming,M,14,Y
3904,1958,USA,Hawaii,Surfing on air mattress,M,15,Y
3905,1958,AMERICAN SAMOA,Tutuila Island,Cleaning hull of ship ,M,22,Y
3906,1958,AUSTRALIA,Queensland,Swimming,M,21,Y
3907,1958,SOUTH AFRICA,Western Cape Province,Fishing,M,,N
3908,1958,PAPUA NEW GUINEA,"Admiralty Islands, Manus Province",Spearfishing,M,,Y
3909,1958,USA,California,Fishing,,,N
3910,1958,USA,California,Swimming near jetty,M,15,N
3911,1958,USA,Florida,,M,60,N
3912,1958,MEXICO,Guerrrero,Slapped shark on tail as it swam by,M,,N
3913,1958,PAPUA NEW GUINEA,West New Britain Province,Collecting shells,M,26,N
3914,1958,ANDAMAN / NICOBAR ISLANDAS,,"""Climbing up to ship after repairing the stern in water""",M,32,Y
3915,1958,BAHAMAS,Cat Cay,Fishing,M,42,N
3916,1958,USA,New York,Spearfishing,M,20,N
3917,1958,MEXICO,Baja California,Boat stopped to repair electric pump,,,N
3918,1958,CROATIA,Primorje-Gorski Kotar County,Swimming,F,,N
3919,1958,MEXICO,Guerrero,Swimming,F,,Y
3920,1958,USA,Florida,"Swimming, ducking for shells in water 0.9 m deep",M,12,N
3921,1958,USA,Florida,"Swimming, ducking for shells in water 0.9 m deep",M,8,N
3922,1958,USA,Florida,,M,35,Y
3923,1958,KENYA,Coast Province,Swimming,M,21,Y
3924,1958,PACIFIC OCEAN,Between Hawaii & Wake Island,U.S. Airforce C124 enroute from Hickham Air Base to Japan went down. The 3 survivors fashioned raft from mailbags  & were rescued 3 days after the crash.,M,,Y
3925,1958,PACIFIC OCEAN,Between Hawaii & Wake Island,U.S. Airforce C124 enroute from Hickham Air Base to Japan went down. The 3 survivors fashioned raft from mailbags  & were rescued 3 days after the crash.,M,31,N
3926,1958,USA,Florida,Free diving,M,20,N
3927,1958,PAPUA NEW GUINEA,"New Ireland Province, Bismarck Archipelago",Swimming,M,38,Y
3928,1958,BAHAMAS,Abaco Islands,"Spearfishing, had fish on his spear",M,36,N
3929,1958,USA,Florida,,M,,N
3930,1958,USA,Florida,Wading,M,59,N
3931,1958,USA,Florida,Walking,M,17,N
3932,1958,USA,Florida,"Swimming, towing the shark",M,,N
3933,1958,AUSTRALIA,Queensland,Swimming,F,,N
3934,1958,SOUTH AFRICA,KwaZulu-Natal,Spearfishing,M,,N
3935,1958,USA,Florida,Free diving,M,29,N
3936,1958,TAIWAN,Taipei Hsien,Diving,M,29,N
3937,1958,SOUTH AFRICA,KwaZulu-Natal,Paddling in knee-deep water,F,28,Y
3938,1958,SOUTH AFRICA,KwaZulu-Natal,Swimming with goggles,M,29,Y
3939,1958,PAPUA NEW GUINEA,Morobe Province,"Fishing, holding fish in his left hand",M,,N
3940,1958,AUSTRALIA,New South Wales,Spearfishing,M,21,Y
3941,1958,USA,US Virgin Islands,Spearfishing on Scuba,M,18,N
3942,1958,AUSTRALIA,New South Wales,Spearfishing / swimming on surface,M,17,N
3943,1958,AUSTRALIA,New South Wales,Body surfing,M,14,N
3944,1958,JAPAN,Ibaraki Prefecture,,M,50,Y
3945,1958,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,,Y
3946,1958,TONGA,Vava'u,Spearfishing,M,,N
3947,1958,SAMOA,South Pacific Ocean,Placed hand in disemboweled sharks jaws,,,N
3948,1958,PANAMA,Canal Zone,Skindiving,M,,N
3949,1958,PAPUA NEW GUINEA,Louisiade Archipelago,,,,Y
3950,1958,PAPUA NEW GUINEA,West New Britain Province,Spearfishing,M,,Y
3952,1958,PAPUA NEW GUINEA,Morobe Province,"Fishing, holding fish",M,,N
3953,1958,SOUTH AFRICA,Western Cape Province,Fishing (trolling),,,N
3954,1958,SOUTH AFRICA,KwaZulu-Natal,"Fishing, walking in river to cast",M,,Y
3955,1957,AUSTRALIA,South Australia,Spearfishing,M,,N
3956,1957,SOUTH AFRICA,KwaZulu-Natal,Standing,F,14,N
3957,1957,SOUTH AFRICA,KwaZulu-Natal,Skindiving,M,20,N
3958,1957,SOUTH AFRICA,KwaZulu-Natal,Floating,M,23,Y
3959,1957,SOUTH AFRICA,KwaZulu-Natal,Standing,M,15,Y
3960,1957,SOUTH AFRICA,KwaZulu-Natal,Body surfing,M,16,N
3961,1957,PACIFIC OCEAN,"1,000 miles east of Hawaii",Air/Sea Disaster Pan-American Airlines Stratocruiser with 44 people onboard crashed into the sea,,,N
3962,1957,AUSTRALIA,New South Wales,Fishing,,,N
3963,1957,SOLOMON ISLANDS,Honiara,,M,22,Y
3964,1957,SOLOMON ISLANDS,Honiara,,F,28,Y
3965,1957,MARSHALL ISLANDS,Eniwetok Atoll,,M,,N
3966,1957,USA,Florida,Attempting to net shark in shark channel,M,,N
3967,1957,USA,California,Spearfishing on Scuba,M,,N
3968,1957,USA,North Carolina,Swimming,M,57,Y
3969,1957,AUSTRALIA,Torres Strait,Diving for trochus,M,36,N
3970,1957,CUBA,Yucatan Channel,M.V. Tropical sank. Sole survivor rode oil drums for 8 days without food or water.,,,N
3971,1957,AUSTRALIA,New South Wales,Competing in spearfishing championship & towing dead fish,M,28,N
3972,1957,SOLOMON ISLANDS,,Fishing,M,,N
3973,1957,USA,Florida,3 men & 2 boys picked up wearing life jackets and with inner tube,M,,N
3974,1957,USA,California,Swimming,M,25,Y
3975,1957,AUSTRALIA,New South Wales,Surfing,M,15,N
3976,1957,USA,Florida,Standing,M,17,N
3977,1957,AUSTRALIA,Torres Strait,Swimming between  anchored  pearling luggers,M,22,N
3978,1957,PAPUA NEW GUINEA,Bougainville (North Solomons),Diving from canoe,M,17,N
3979,1957,SOLOMON ISLANDS,Bougainville (North Solomons),Diving from canoe,M,15,N
3980,1957,FIJI,Viti Levu,Spearfishing,M,,N
3981,1957,USA,Florida,Floating,M,,N
3983,1957,USA,Florida,Skindiving for specimens,M,,N
3984,1957,SOUTH AFRICA,KwaZulu-Natal,Wading,M,12,Y
3985,1957,SRI LANKA,Western Province,Fishing,M,,Y
3986,1957,USA,Florida,Bathing,,,N
3987,1957,CUBA,Havana Province,,,2 to 3 months,Y
3988,1957,CUBA,Havana Province,Fishing,,,N
3989,1957,CUBA,Havana Province,Fishing for sharks,M,18,Y
3990,1957,USA,Florida,Helmet diving in Miami Seaquarium,M,,N
3991,1957,FIJI,Kadavu,Fishing,M,30,N
3992,1957,IRAN,Karun River,,M,,N
3993,1957,PAPUA NEW GUINEA,"Abau Subdistrict,Central Province",Fishing,M,,Y
3995,1957,PAPUA NEW GUINEA,"New Britain, Bismarck Archipelago",Dynamiting fish,M,,Y
3996,1956,PAPUA NEW GUINEA,Milne Bay Province,Spearfishing,M,19,Y
3997,1956,PAPUA NEW GUINEA,Milne Bay Province,Spearfishing,M,16,Y
3998,1956,GABON,Estuaire Province,Swimming,M,,Y
3999,1956,NEW ZEALAND,North Island,Fishing,M,70,N
4000,1956,SOUTH AFRICA,Western Cape Province,Free diving for sinkers,M,29,N
4001,1956,PAPUA NEW GUINEA,Central Province,"Spearfishing, holding 5' speared fish",M,,N
4002,1956,SENEGAL,"Near Dakar, Cap Vert Peninsula","Skindiving, fish at belt",M,19,N
4003,1956,PAPUA NEW GUINEA,,Fishing,M,,Y
4004,1956,USA,Florida,Surf fishing,M,27,N
4005,1956,,Near the Andaman & Nicobar Islands,Climbing back on ship,M,,Y
4006,1956,MAYOTTE,Mozambique Channel,Fishing,M,,Y
4007,1956,ITALY,Tyrrenian Sea,Scuba diving,M,,N
4008,1956,PAPUA NEW GUINEA,Central Province,Fishing ,M,34,Y
4009,1956,PAPUA NEW GUINEA,Central Province,Fishing,M,,N
4010,1956,USA,Puerto Rico,Skin diving,M,13,Y
4011,1956,AUSTRALIA,Queensland,Diving,M,,N
4012,1956,USA,California,Swimming near pier,M,10,N
4013,1956,SOUTH AFRICA,KwaZulu-Natal,Free diving for crayfish,M,23,N
4014,1956,UNITED KINGDOM,Cornwall,Attempting to kill a shark with explosives,M,,Y
4016,1956,MALTA,Congreve Channel,Fishing,,,N
4019,1956,USA,Puerto Rico,Floating in inner tube,M,13,Y
4020,1956,USA,California,Fishing,M,38,N
4021,1956,MALTA,St. Thomas Bay,Swimming,M,40,Y
4022,1956,USA,Florida,Wading,F,38,N
4023,1956,USA,South Carolina,Swimming,M,7,N
4024,1956,AUSTRALIA,Torres Strait,"Line fishing from Lakotoi, saw shoal of fish, dived overboard, had speared second fish & surfaced for air",M,,N
4025,1956,PORTUGAL,Madeira,Longling fishing,M,23,Y
4026,1956,MID ATLANTIC OCEAN,,Air/Sea Disaster,,,Y
4027,1956,SOUTH AFRICA,Western Cape Province,Fishing,,,N
4028,1956,CUBA,,"Free diving, working on U/W scenes for motion picture",M,30,Y
4029,1956,AUSTRALIA,Torres Strait,Diving,,,N
4031,1956,AUSTRALIA,New South Wales,Bathing,M,13,N
4032,1956,AUSTRALIA,Victoria,"Swimming, attacked at  surf carnival",M,26,Y
4033,1956,AUSTRALIA,Western Australia,Attempting to set underwater endurance record,M,21,N
4034,1956,AUSTRALIA,Queensland,Diving into water,M,15,Y
4035,1956,AUSTRALIA,Victoria,Swimming,M,8,N
4036,1956,AUSTRALIA,Torres Strait,Diving for trochus,M,18,N
4037,1956,COSTA RICA,,Swimming,M,33,Y
4038,1956,AUSTRALIA,New South Wales,Surf skiing,M,25,N
4039,1956,PAPUA NEW GUINEA,Madang Province,Diving,M,,N
4040,1956,,Between Comores & Madagascar,Shipwreck,M,,Y
4041,1956,GREECE,Corfu Island,Swimming off yacht,F,15,Y
4042,1956,USA,Virginia,Removing shark from net ,M,,N
4044,1956,PAPUA NEW GUINEA,Milne Bay Province,,,,N
4045,1956,PAPUA NEW GUINEA,"Admiralty Islands, Manus Province",,M,,N
4046,1956,PAPUA NEW GUINEA,New Ireland Province,,M,,Y
4047,1955,AUSTRALIA,Tasmania,Ocean racing,,,N
4048,1955,USA,Florida,Fishing for pompano,,,N
4049,1955,PAPUA NEW GUINEA,Central Province,Swimming,M,8,N
4050,1955,PAPUA NEW GUINEA,"Admiralty Islands, Manus Province",Spearfishing,M,,N
4051,1955,AUSTRALIA,Queensland,Spearfishing & lassoed shark,M,28,N
4052,1955,NORTH PACIFIC OCEAN,1000 miles west of Hawaii,"""Flying Tiger"" transport plane went down with 5 men onboard",M,,Y
4053,1955,NORTH PACIFIC OCEAN,1000 miles west of Hawaii,"""Flying Tiger"" transport plane went down with 5 men onboard",M,,N
4054,1955,USA,Hawaii,Hunting turtle,M,,N
4055,1955,USA,California,Swimming near breakwater,M,16,N
4056,1955,USA,California,,M,,N
4057,1955,JAPAN,Izo Islands,Fishing,M,,Y
4058,1955,USA,California,Surfing,M,25,N
4059,1955,CROATIA, Primorje-Gorski Kotar County,Swimming,F,32,Y
4060,1955,AMERICAN SAMOA,Tutuila Island,Swimming,M,28,Y
4061,1955,USA,South Carolina,Fishing,M,,N
4062,1955,NORTH ATLANTIC OCEAN ,Open sea,Treading water,M,15,N
4063,1955,AUSTRALIA,South Australia,Fishing,,,N
4064,1955,JAPAN,Okayama Prefecture,,M,22,Y
4065,1955,USA,Rhode Island,Wading,M,13,N
4066,1955,MONTENEGRO,Adriatic Sea,Swimming,M,,Y
4067,1955,YEMEN,Aden,Swimming,F,,Y
4068,1955,USA,California,Spearfishing,M,28,N
4070,1955,PAPUA NEW GUINEA,Central Province,Spearfishing or fishing,M,,N
4071,1955,PAPUA NEW GUINEA,,Spearfishing,M,,N
4072,1955,USA,Hawaii,"Fishing from boat, Kaimamla",M,,N
4073,1955,AUSTRALIA,New South Wales,Body surfing,M,22,Y
4074,1955,PAPUA NEW GUINEA,"New Ireland, Bismarck Archipelago",Swimming with speared fish,M,,N
4075,1955,AUSTRALIA,Western Australia,"Competing in U/W endurance record, standing beside drum in 10' of water",M,25,N
4076,1955,USA,California,Scuba diving,M,,N
4077,1955,USA,California,Spearfishing,M,19,N
4078,1955,AUSTRALIA,New South Wales,Swimming,M,25,Y
4079,1955,INDIA,Tamil Nadu,Fishing,M,25,N
4080,1955,AUSTRALIA,New South Wales,Rowing,,,N
4081,1955,AUSTRALIA,New South Wales,Rowing toward snapper grounds,,,N
4082,1955,AUSTRALIA,New South Wales,Hunting lobsters in 2.4 m of water,M,13,Y
4083,1955,SOUTH AFRICA,KwaZulu-Natal,Crossing the bay at the ford,M,,Y
4085,1955,CUBA,Havana Province,Fishing,M,,N
4086,1955,MADAGASCAR,18S / 50E,Standing in knee-deep water,M,16,Y
4087,1955,USA,Illinois,Swimming,M,,N
4088,1955,COLUMBIA,Isles del Rosario,Spearfishing,M,12,N
4089,1955,PAPUA NEW GUINEA,New Ireland,,M,,N
4090,1954,AMERICAN SAMOA,Tutuila Island,Dived overboard & was swimming near stern of trawler,M,27,Y
4091,1954,AUSTRALIA,Victoria,Swimming,M,23,Y
4092,1954,PAPUA NEW GUINEA,Central Province,Swimming near canoe,M,,Y
4093,1954,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,16,N
4094,1954,USA,Wake Island,Spearfishing,M,,N
4095,1954,USA,Virginia,"American freighter Mormackite, bound from Buenos Aires for Baltimore, capsized & sank in heavy seas",M,,Y
4096,1954,UNITED KINGDOM,Isle of Man,Fishing  (trawling),M,62,N
4098,1954,JAPAN,Nagasaki Prefecture,,M,13,Y
4099,1954,USA,California,Swimming,M,35,N
4100,1954,HONG KONG,,Swimming,M,20,Y
4101,1954,AUSTRALIA,Torres Strait,"Spearfishing, hunting crayfish",M,35,Y
4102,1954,ITALY,Liguaria,Spearfishing,M,27,N
4103,1954,CUBA,Guantanamo Province,Spearfishing,M,,N
4105,1954,ECUADOR,Galapagos Islands,"Tuna fishing, standing on stern platform that was submerged by waves",M,34,N
4106,1954,SINGAPORE,,Closed circuit diving (submerged). Diving to recover jettisoned packets of opium for police,M,28,Y
4108,1954,THE BALKANS,Slovenia,Swimming,M,,Y
4109,1954,USA,Florida,,,,N
4110,1954,BERMUDA,South shore ,Swimming,M,22,N
4111,1954,GREECE,,Swimming,M,,Y
4113,1954,USA,California,Grabbed shark & threw it on deck,M,35,N
4114,1954,AUSTRALIA,Queensland,Pearl diving from lugger Whyalla,M,30,N
4115,1954,HONG KONG,,Bathing alongside ship,M,,Y
4116,1954,PAPUA NEW GUINEA,East Sepik,"Fishing / cleaning fish, dived into water to retrieve a lost fish",M,,Y
4117,1954,PAPUA NEW GUINEA,Madang Province,,,,N
4118,1954,USA,Hawaii,Fishing from shore,M,,Y
4119,1954,SUDAN?,Red Sea,Spearfishing,M,,N
4120,1954,AUSTRALIA,New South Wales,Swimming,M,23,Y
4121,1954,AUSTRALIA,New South Wales,Swimming,M,,N
4122,1954,AUSTRALIA,Torres Strait,Spearfishing,M,30,N
4123,1954,ARGENTINA,Buenos Aires Province,Floating,M,18,N
4124,1954,PAPUA NEW GUINEA,Madang Province,Crouching in the water,M,26,N
4125,1954,IRAN,Karun River,,M,,Y
4126,1954,MARTINIQUE,,,M,,N
4127,1954,MEXICO,Baja California,Free diving,M,,Y
4128,1954,USA,Hawaii,Fishing,M,,N
4129,1954,PAPUA NEW GUINEA,West New Britain Province,Swimming,M,12,N
4130,1954,IRAN,Karun River,,F,,Y
4131,1954,IRAN,Karun River,,M,,N
4132,1953,SOUTH AFRICA,Eastern Cape Province,Swimming,F,,N
4133,1953,SOUTH AFRICA,Eastern Cape Province,Swimming,M,23,N
4134,1953,AUSTRALIA,Queensland,Swimming or wading out  to warn bathers that a shark had been seen,M,16,N
4135,1953,AUSTRALIA,New South Wales,Surf skiing,M,,N
4136,1953,AUSTRALIA,New South Wales,,M,,N
4137,1953,PHILIPPINES,Luzon Island,,M,23,Y
4138,1953,USA,California,Scuba diving,M,,N
4139,1953,USA,Georgia,Aircaft exploded,M,,N
4140,1953,USA,New York,Surf fishing,M,15,N
4141,1953,USA,Hawaii,Crabbing,M,,N
4142,1953,MEXICO,Guerrero,Free diving,M,19,N
4143,1953,MEXICO,Colima,Wading,F,18,Y
4144,1953,USA,Hawaii,Spearfishing,M,15,Y
4145,1953,USA,California,Fishing from market fishboat Sea Spray,M,,N
4146,1953,USA,Florida,Standing,F,26,N
4147,1953,PACIFIC OCEAN,330 to 350 miles east of Wake Island,Royal Hawaiian skymaster DC-6B aircraft went down with  58 passenger & crew,,,N
4148,1953,CANADA,Nova Scotia,Fishing for lobsters,M,,N
4149,1953,USA,Hawaii,Accidentally dragged overboard from the sampan Holokahana into school of yellowfin tuna,M,,N
4150,1953,PANAMA,Gulf of Panama,Retrieving bait box that had fallen overboard,M,19,N
4151,1953,AUSTRALIA,Queensland,Landing hooked shark in boat,M,,N
4152,1953,AUSTRALIA,New South Wales,,,,N
4153,1953,USA,Texas,Swimming,F,19,N
4154,1953,IRAN,Karun River,,M,,N
4155,1953,IRAN,Karun River,Swimming in midriver near sewage outlet & 400 m from a slaughterhouse,M,,N
4156,1953,AUSTRALIA,New South Wales,Spearfishing,M,23,N
4157,1953,AUSTRALIA,South Australia,Spearfishing,M,,N
4158,1953,INDIAN OCEAN,,Adrift on a 4'  raft for 32 days,,,Y
4159,1953,PAPUA NEW GUINEA,Milne Bay Province,Went over side of boat at trochus ground,M,,Y
4160,1953,USA,Hawaii,Bitten while cutting shark from net,M,,N
4161,1953,AUSTRALIA,New South Wales,Spearfishing,M,25,N
4162,1953,AUSTRALIA,,Spearfishing,M,,N
4163,1953,AUSTRALIA,South Australia,Fishing,M,61,N
4164,1953,AUSTRALIA,Tasmania,Fishing,,MAKE LINE GREEN,N
4166,1953,PAPUA NEW GUINEA,Bougainville (North Solomons),Washing,M,,Y
4167,1953,USA,Florida,Standing,F,,N
4168,1952,AUSTRALIA,Victoria,Lying prone on surfboard,M,,N
4169,1952,AUSTRALIA,South Australia,"Fishing, setting nets",M,25,N
4170,1952,GUATEMALA,,Air Disaster,F,,Y
4171,1952,ITALY,Genoa  Province,Fishing,M,17,N
4172,1952,USA,Hawaii,Swimming,M,,Y
4173,1952,USA,California,Body surfing & treading water,M,17,Y
4174,1952,USA,Hawaii,Swimming from fishing boat setting nets,M,40,Y
4175,1952,PAPUA NEW GUINEA,"Abau Sub District, Central Province",Fishing,M,,N
4176,1952,SOUTH AFRICA,Eastern Cape Province,,M,18,Y
4177,1952,ITALY,Teramo,Fishing,,19,Y
4178,1952,USA,Florida,Fishing for trout ,,,N
4179,1952,USA,South Carolina,Fishing,M,43,N
4180,1952,USA,South Carolina,Fishing,M,34,N
4181,1952,USA,California,Boat exploded,M,,Y
4182,1952,USA,California,Fishing,M,34,N
4183,1952,USA,Puerto Rico,"Spearfishing, carrying fish on spear",M,,N
4184,1952,USA,California,Swimming on surface,M,,N
4185,1952,AUSTRALIA,Western Australia,"Fishing, standing in water washing fish",M,,N
4186,1952,INDIA,,"Fishing, standing in water next to purse net",M,,N
4187,1952,AUSTRALIA,South Australia,Fishing for white sharks,,,N
4188,1952,SUDAN,Red Sea State,Spearfishing,M,,N
4189,1952,NETHERLANDS ANTILLES,Curacao,Went to aid of child being menaced by the shark,M,,N
4190,1952,MAURITIUS,Port Louis Province,"Spearfishing, speared a small shark",M,,N
4191,1952,AUSTRALIA,New South Wales,Surfing,M,,N
4192,1952,LIBERIA,Montserrado,"Diving, recovering fish killed by dynamite",M,,Y
4193,1952,PAPUA NEW GUINEA,"Admiralty Islands, Manus Province",Spearfishing,M,,N
4194,1952,PAPUA NEW GUINEA,"Admiralty Islands, Manus Province",Spearfishing,M,,Y
4195,1952,PAPUA NEW GUINEA,New Ireland Province,Spearfishing,M,27,Y
4196,1952,USA,Florida,Swimming,M,,Y
4197,1951,MOZAMBIQUE,Bay of Maputu,Swimming,M,15,Y
4198,1951,AUSTRALIA,New South Wales,Spearfishing,M,18,N
4199,1951,AUSTRALIA,New South Wales,Treading water,M,21,Y
4200,1951,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,23,N
4201,1951,JAMAICA,Kingston Parish,Fishing,M,81,N
4202,1951,SOUTH AFRICA,KwaZulu-Natal,Treading water,M,24,N
4203,1951,PHILIPPINES,,Shipwrecked; adrift on raft for 2 days & 2 nights,M,,Y
4204,1951,AUSTRALIA,Queensland,Swimming,M,42,Y
4205,1951,NORTH ATLANTIC OCEAN,South Carolina,cargo ship Southern Isle sank at 04h00,,,N
4206,1951,ITALY,Salerno,Swimming,F,21,Y
4207,1951,ITALY,Salerno Province,Fishing for squid,M,,N
4208,1951,AUSTRALIA,Queensland,"Body found on deserted luxury yacht, 38 Christine",M,56,Y
4209,1951,GREECE,Corfu Island,Swimming,M,18,N
4210,1951,GREECE,Corfu Island,Swimming,F,16,Y
4211,1951,ITALY,Taranto,Diving (Hookah),M,,N
4212,1951,COLUMBIA,Caribbean Sea,Bathing,,,Y
4213,1951,USA,California,,M,13,N
4214,1951,PACIFIC OCEAN,,Fell overboard,M,40,N
4215,1951,USA,Hawaii,Swept out to sea while fishing,M,,Y
4216,1951,FRENCH POLYNESIA,Tuamotus,Spearfishing,M,39,N
4217,1951,MEXICO,,Free diving,M,16,N
4218,1951,ITALY,Naples Province,,,,N
4219,1951,AUSTRALIA,New South Wales,Fell off surf ski,M,23,N
4220,1951,AUSTRALIA,New South Wales,"Fishing, casting in the surf",M,"""young""",N
4221,1951,SOUTH AFRICA,KwaZulu-Natal,Body surfing,M,19,N
4222,1951,SOUTH AFRICA,Eastern Cape Province,Body surfing,M,31,N
4223,1951,AUSTRALIA,New South Wales,Spearfishing (but treading water on the surface),M,20,N
4224,1951,AUSTRALIA,New South Wales,Swimming,M,14,N
4225,1951,SOUTH AFRICA,KwaZulu-Natal,Swimming,M,19,Y
4226,1951,AUSTRALIA,New South Wales,,M,,Y
4227,1951,NEW GUINEA,Madang Province,,,,Y
4228,1950,AUSTRALIA,Queensland,Paddling a surfboat,M,19,N
4229,1950,AUSTRALIA,New South Wales,Swimming,,,N
4230,1950,AUSTRALIA,Queensland,Treading water,M,20,Y
4231,1950,AUSTRALIA,Northern Territory,Diving ,M,17,N
4232,1950,AUSTRALIA,Queensland,Body surfing,M,21,N
4233,1950,AUSTRALIA,Queensland,Paddling a canoe,M,18,N
4234,1950,USA,California,Body surfing / treading water,M,31,N
4235,1950,AUSTRALIA,Queensland,Fishing,M,25,N
4236,1950,EL SALVADOR, La Libertad,Jerked overboard while pole fishing for tuna,M,27,N
4237,1950,SAUDI ARABIA,Eastern Province,Diving,M,,N
4238,1950,AUSTRALIA,South Australia,Fishing,,,N
4239,1950,JAPAN,Sago Prefecture,Swimming,M,19,Y
4240,1950,ITALY,Savona,Fishing,,,N
4241,1950,CUBA,Caribbean Sea,Swept off deck of S.S.Frontenac enroute from West Indies to US,M,30,N
4242,1950,USA,Texas,Swimming,M,11,N
4243,1950,USA,Texas,,M,,Y
4244,1950,USA,Florida,"Goggle-diving for seaweeds, but standing in water",M,21,N
4245,1950,USA,New York,Swimming ,M,16,N
4246,1950,USA,Florida,Survived crash of two-engine  C-46 transport plane carrying 62 migrant workers from Puerto Rico to USA ,M,25,Y
4247,1950,SOUTH AFRICA,KwaZulu-Natal,Treading water,M,27,N
4248,1950,ITALY,Tyrrhenian Sea,Fishing on a boat,M,,N
4249,1950,AUSTRALIA,Queensland,"Sea Disaster, sinking of the fishing  launch Mavis",M,50,Y
4250,1950,SOUTH AFRICA,Eastern Cape Province,"Fishing, sitting in stern of small boat, feet dangling in the water",M,,N
4251,1950,SOUTH AFRICA,Eastern Cape Province,Wading,M,,N
4252,1950,SOUTH AFRICA,KwaZulu-Natal,Lifesaving drill,M,20,Y
4253,1950,AUSTRALIA,Western Australia,Suicide,M,,Y
4254,1950,AUSTRALIA,Western Australia,Spearfishing,M,,N
4255,1950,SOUTH AFRICA,KwaZulu-Natal,Body surfing,M,14,Y
