,id,year,country,type,activity,fatal,country20
418,2013.06.18,2013,Usa,Unprovoked,Swimming,N,Y
419,2013.06.17,2013,Usa,Unprovoked,Swimming,N,Y
420,2013.06.16,2013,South Africa,Unprovoked,Surfing,N,Y
421,2013.06.15,2013,Usa,Unprovoked,Surfing,N,Y
422,2013.06.14.R,2013,Usa,Unprovoked,Boarding,N,Y
423,2013.06.06.b,2013,Usa,Provoked,Fishing,N,Y
424,2013.06.06.a,2013,Australia,Unprovoked,Surfing,N,Y
425,2013.05.27.b,2013,Usa,Unprovoked,Diving,N,Y
426,2013.05.27.a,2013,Usa,Unprovoked,Swimming,N,Y
427,2013.05.23.a,2013,Palestinian Territories,Provoked,Fishing,N,N
428,2013.05.14,2013,Ecuador,Unprovoked,Surfing,N,N
429,2013.05.08.b,2013,Usa,Invalid,Surfing,Y,Y
430,2013.05.08.a,2013,Reunion,Unprovoked,Boarding,Y,Y
431,2013.05.04.a,2013,Usa,Unprovoked,Surfing,N,Y
432,2013.04.28,2013,Australia,Provoked,Fishing,N,Y
433,2013.04.24,2013,Mexico,Unprovoked,Swimming,N,Y
434,2013.04.21,2013,Australia,Unprovoked,Fishing,N,Y
435,2013.04.17,2013,Usa,Unprovoked,Surfing,N,Y
436,2013.04.14,2013,South Africa,Unprovoked,Diving,N,Y
437,2013.04.13.b,2013,Usa,Unprovoked,Surfing,N,Y
438,2013.04.10,2013,French Polynesia,Unprovoked,Boarding,N,Y
439,2013.04.04,2013,Usa,Unprovoked,Swimming,N,Y
440,2013.04.02.a,2013,Usa,Unprovoked,Surfing,N,Y
441,2013.03.31,2013,Australia,Invalid,Surfing,N,Y
442,2013.03.29,2013,Seychelles,Unprovoked,Diving,N,N
443,2013.03.21.R,2013,Belize,Unprovoked,Snorkeling,N,N
444,2013.03.21,2013,Bahamas,Unprovoked,Fishing,N,Y
445,2013.03.16.b,2013,South Africa,Provoked,Fishing,N,Y
446,2013.03.16.a,2013,South Africa,Unprovoked,Surfing,N,Y
447,2013.03.12,2013,Jamaica,Unprovoked,Fishing,Y,Y
448,2013.03.10.b,2013,Australia,Unprovoked,Fishing,N,Y
449,2013.03.10.a,2013,Philippines,Unprovoked,Swimming,N,Y
450,2013.03.03,2013,South Africa,Unprovoked,Swimming,N,Y
451,2013.02.27,2013,New Zealand,Unprovoked,Swimming,Y,Y
452,2013.02.21.b,2013,Usa,Unprovoked,Surfing,N,Y
453,2013.02.21.a,2013,Usa,Unprovoked,Surfing,N,Y
454,2013.02.10,2013,Usa,Unprovoked,Surfing,N,Y
455,2013.02.09,2013,French Polynesia,Unprovoked,Diving,N,Y
456,2013.01.26,2013,Australia,Boat,Fishing,N,Y
457,2013.01.25,2013,Australia,Unprovoked,Surfing,N,Y
458,2013.01.21.R,2013,Australia,Invalid,Others,N,Y
459,2013.01.16,2013,Usa,Unprovoked,Surfing,N,Y
460,2013.01.13,2013,New Zealand,Unprovoked,Fishing,N,Y
461,2013.01.05,2013,Australia,Unprovoked,Fishing,N,Y
462,2012.12.31,2012,Usa,Unprovoked,Swimming,N,Y
463,2012.12.30,2012,Australia,Unprovoked,Surfing,N,Y
464,2012.12.28,2012,Australia,Unprovoked,Boarding,N,Y
465,2012.12.25,2012,South Africa,Unprovoked,Swimming,Y,Y
466,2012.12.19,2012,Australia,Unprovoked,Surfing,N,Y
467,2012.12.05,2012,Usa,Unprovoked,Surfing,N,Y
468,2012.12.02,2012,Australia,Unprovoked,Fishing,N,Y
469,2012.12.00,2012,New Zealand,Unprovoked,Diving,N,Y
470,2012.11.30,2012,Usa,Unprovoked,Snorkeling,N,Y
471,2012.11.22,2012,Mexico,Unprovoked,Swimming,Y,Y
472,2012.11.19,2012,Usa,Unprovoked,Surfing,N,Y
473,2012.11.04.b,2012,Usa,Unprovoked,Diving,N,Y
474,2012.11.04.a,2012,Usa,Unprovoked,Surfing,N,Y
475,2012.10.30,2012,Usa,Unprovoked,Surfing,N,Y
476,2012.10.27,2012,Usa,Unprovoked,Swimming,N,Y
477,2012.10.23,2012,Usa,Unprovoked,Surfing,Y,Y
478,2012.10.18.b,2012,Usa,Unprovoked,Surfing,N,Y
479,2012.10.18.a,2012,Usa,Unprovoked,Boarding,N,Y
480,2012.10.11.R,2012,Nigeria,Unprovoked,Bathing,N,N
481,2012.10.07,2012,Usa,Unprovoked,Surfing,N,Y
482,2012.10.02,2012,Australia,Unprovoked,Boarding,N,Y
483,2012.09.25,2012,Usa,Unprovoked,Surfing,N,Y
484,2012.09.24,2012,Usa,Unprovoked,Surfing,N,Y
485,2012.09.16,2012,Usa,Unprovoked,Surfing,N,Y
486,2012.09.10,2012,Tonga,Unprovoked,Swimming,N,Y
487,2012.09.09,2012,Usa,Unprovoked,Surfing,N,Y
488,2012.09.08.b,2012,Usa,Unprovoked,Surfing,N,Y
489,2012.09.08.a,2012,Usa,Unprovoked,Swimming,N,Y
490,2012.09.06.b,2012,Usa,Unprovoked,Surfing,N,Y
491,2012.09.06.a,2012,Usa,Unprovoked,Surfing,N,Y
492,2012.09.04,2012,Usa,Unprovoked,Surfing,N,Y
493,2012.09.02.b,2012,Usa,Unprovoked,Boarding,N,Y
494,2012.09.02.ba,2012,Usa,Provoked,Fishing,N,Y
495,2012.09.02.a,2012,Usa,Unprovoked,Swimming,N,Y
496,2012.08.31,2012,Scotland,Provoked,Fishing,N,N
497,2012.08.28,2012,Australia,Unprovoked,Surfing,N,Y
498,2012.08.26,2012,Brazil,Unprovoked,Swimming,Y,Y
499,2012.08.15,2012,Usa,Unprovoked,Swimming,N,Y
500,2012.08.11,2012,Australia,Boat,Fishing,N,Y
501,2012.08.09,2012,Usa,Unprovoked,Diving,N,Y
502,2012.08.05,2012,Reunion,Unprovoked,Surfing,N,Y
503,2012.08.04,2012,French Polynesia,Unprovoked,Fishing,N,Y
504,2012.07.31.b,2012,Usa,Unprovoked,Surfing,N,Y
505,2012.07.31.a,2012,Australia,Unprovoked,Surfing,N,Y
506,2012.07.30.b,2012,Usa,Unprovoked,Surfing,N,Y
507,2012.07.30.a,2012,Usa,Unprovoked,Surfing,N,Y
508,2012.07.23,2012,Reunion,Unprovoked,Surfing,Y,Y
509,2012.07.21,2012,Trinidad & Tobago,Invalid,Swimming,Y,N
510,2012.07.19,2012,Canada,Invalid,Surfing,N,N
511,2012.07.14,2012,Australia,Unprovoked,Surfing,Y,Y
512,2012.07.08,2012,Usa,Unprovoked,Swimming,N,Y
513,2012.07.07.c,2012,Bahamas,Unprovoked,Fishing,N,Y
514,2012.07.07.b,2012,Australia,Invalid,Diving,Y,Y
515,2012.07.07.a,2012,Usa,Unprovoked,Others,N,Y
516,2012.07.06,2012,South Africa,Unprovoked,Surfing,N,Y
517,2012.06.28.R,2012,Croatia,Invalid,Swimming,N,Y
518,2012.06.26.c,2012,Usa,Unprovoked,Swimming,N,Y
519,2012.06.26.b,2012,Usa,Unprovoked,Surfing,N,Y
520,2012.06.26.a,2012,Usa,Unprovoked,Others,N,Y
521,2012.06.22.b,2012,Australia,Unprovoked,Surfing,N,Y
522,2012.06.22.a,2012,Usa,Unprovoked,Swimming,N,Y
523,2012.06.20,2012,Australia,Unprovoked,Surfing,N,Y
524,2012.06.19,2012,Usa,Invalid,Standing,N,Y
525,2012.06.18,2012,Usa,Unprovoked,Wading,N,Y
526,2012.06.15,2012,Usa,Provoked,Fishing,N,Y
527,2012.06.14.d,2012,Usa,Unprovoked,Swimming,N,Y
528,2012.06.14.c,2012,Usa,Unprovoked,Swimming,N,Y
529,2012.06.14.b,2012,Usa,Unprovoked,Swimming,N,Y
530,2012.06.14.a,2012,Usa,Unprovoked,Swimming,N,Y
531,2012.06.12,2012,Australia,Unprovoked,Surfing,N,Y
532,2012.06.10,2012,Italy,Provoked,Others,N,Y
533,2012.06.03,2012,Australia,Unprovoked,Surfing,N,Y
534,2012.06.02.b,2012,Usa,Unprovoked,Surfing,N,Y
535,2012.06.02.a,2012,Usa,Unprovoked,Boarding,N,Y
536,2012.05.31,2012,Usa,Unprovoked,Wading,N,Y
537,2012.05.29,2012,Mexico,Unprovoked,Fishing,N,Y
538,2012.05.23,2012,Usa,Unprovoked,Surfing,N,Y
539,2012.05.20,2012,Usa,Unprovoked,Fishing,N,Y
540,2012.05.16,2012,Fiji,Unprovoked,Fishing,N,Y
541,2012.05.12,2012,Usa,Unprovoked,Fishing,N,Y
542,2012.05.09,2012,Usa,Unprovoked,Swimming,N,Y
543,2012.05.06,2012,Usa,Unprovoked,Boarding,N,Y
544,2012.04.19.b,2012,Usa,Unprovoked,Surfing,N,Y
545,2012.04.19.a,2012,South Africa,Unprovoked,Boarding,Y,Y
546,2012.04.11,2012,Australia,Unprovoked,Others,N,Y
547,2012.04.03,2012,Usa,Unprovoked,Surfing,N,Y
548,2012.03.31,2012,Australia,Unprovoked,Diving,Y,Y
549,2012.03.24,2012,Usa,Unprovoked,Surfing,N,Y
550,2012.03.22,2012,Australia,Boat,Fishing,N,Y
551,2012.03.20,2012,Australia,Unprovoked,Surfing,N,Y
552,2012.03.15,2012,Usa,Unprovoked,Surfing,N,Y
553,2012.03.14.b,2012,Usa,Unprovoked,Surfing,N,Y
554,2012.03.14.a,2012,Usa,Unprovoked,Surfing,N,Y
555,2012.03.06.b,2012,New Zealand,Unprovoked,Surfing,N,Y
556,2012.03.06.a,2012,Australia,Provoked,Diving,N,Y
557,2012.03.05,2012,Reunion,Unprovoked,Boarding,N,Y
558,2012.03.04,2012,Usa,Unprovoked,Surfing,N,Y
559,2012.03.03,2012,Saudi Arabia,Invalid,Surfing,N,N
560,2012.03.01,2012,Chile,Provoked,Fishing,N,N
561,2012.02.26,2012,Usa,Provoked,Surfing,N,Y
562,2012.02.25,2012,Australia,Unprovoked,Fishing,N,Y
563,2012.02.20,2012,South Africa,Boat,Fishing,N,Y
564,2012.02.06,2012,Australia,Unprovoked,Surfing,N,Y
565,2012.01.22.R,2012,Bahamas,Unprovoked,Diving,N,Y
566,2012.01.27,2012,Usa,Unprovoked,Snorkeling,N,Y
567,2012.01.19,2012,Australia,Unprovoked,Snorkeling,N,Y
568,2012.01.18.b,2012,Taiwan,Provoked,Fishing,N,N
569,2012.01.18.a,2012,Australia,Unprovoked,Surfing,N,Y
570,2012.01.15,2012,South Africa,Unprovoked,Swimming,Y,Y
571,2012.01.13,2012,Usa,Unprovoked,Surfing,N,Y
572,2012.01.03,2012,Australia,Unprovoked,Surfing,N,Y
573,2012.01.02,2012,Australia,Unprovoked,Fishing,N,Y
574,2011.12.26.R,2011,Antigua,Invalid,Swimming,N,N
575,2011.12.25,2011,Ecuador,Unprovoked,Surfing,N,N
576,2011.12.23,2011,Usa,Unprovoked,Surfing,N,Y
577,2011.12.21.b,2011,Usa,Provoked,Others,N,Y
578,2011.12.21.a,2011,South Africa,Unprovoked,Fishing,N,Y
579,2011.12.11,2011,Australia,Unprovoked,Surfing,N,Y
580,2011.12.07.b,2011,South Africa,Invalid,Surfing,N,Y
581,2011.12.07.a,2011,Australia,Unprovoked,Surfing,N,Y
582,2011.12.06,2011,Usa,Unprovoked,Surfing,N,Y
583,2011.12.05,2011,Australia,Invalid,Fishing,Y,Y
584,2011.12.02,2011,Australia,Unprovoked,Surfing,N,Y
585,2011.11.29,2011,Indonesia,Unprovoked,Surfing,N,N
586,2011.11.28,2011,Australia,Unprovoked,Swimming,N,Y
587,2011.11.22,2011,Usa,Unprovoked,Others,N,Y
588,2011.11.20.R,2011,Papua New Guinea,Unprovoked,Diving,N,Y
589,2011.11.12,2011,Brazil,Unprovoked,Surfing,N,Y
590,2011.11.11,2011,Reunion,Unprovoked,Fishing,N,Y
591,2011.10.29.,2011,Usa,Unprovoked,Surfing,N,Y
592,2011.10.28.R,2011,Scotland,Unprovoked,Surfing,N,N
593,2011.10.28.,2011,South Africa,Provoked,Diving,N,Y
594,2011.10.22,2011,Australia,Unprovoked,Diving,Y,Y
595,2011.10.20,2011,Usa,Unprovoked,Surfing,N,Y
596,2011.10.19,2011,Australia,Unprovoked,Diving,N,Y
597,2011.10.11,2011,Usa,Unprovoked,Surfing,N,Y
598,2011.10.10,2011,Usa,Unprovoked,Surfing,N,Y
599,2011.10.09,2011,Australia,Unprovoked,Swimming,Y,Y
600,2011.10.05,2011,Reunion,Boat,Others,N,Y
601,2011.10.02,2011,Usa,Unprovoked,Fishing,N,Y
602,2011.09.30,2011,Usa,Invalid,Surfing,N,Y
603,2011.09.28.b,2011,Dominican Republic,Provoked,Fishing,N,N
604,2011.09.28.a,2011,South Africa,Unprovoked,Swimming,N,Y
605,2011.09.24.b,2011,Usa,Unprovoked,Fishing,N,Y
606,2011.09.24.a,2011,Usa,Unprovoked,Others,N,Y
607,2011.09.20,2011,Usa,Boat,Others,N,Y
608,2011.09.19,2011,Reunion,Unprovoked,Boarding,Y,Y
609,2011.09.17,2011,Kenya,Unprovoked,Swimming,Y,N
610,2011.09.16,2011,Usa,Unprovoked,Surfing,N,Y
611,2011.09.11.b,2011,Usa,Unprovoked,Surfing,N,Y
612,2011.09.11.a,2011,Papua New Guinea,Unprovoked,Surfing,N,Y
613,2011.09.04.b,2011,Usa,Unprovoked,Surfing,N,Y
614,2011.09.04.a,2011,Australia,Unprovoked,Boarding,Y,Y
615,2011.09.02,2011,Usa,Unprovoked,Surfing,N,Y
616,2011.08.31,2011,Usa,Unprovoked,Surfing,N,Y
617,2011.08.28.b,2011,Australia,Invalid,Swimming,Y,Y
618,2011.08.28.a,2011,Usa,Unprovoked,Fishing,N,Y
619,2011.08.26,2011,Russia,Unprovoked,Standing,N,N
620,2011.08.24.b,2011,Usa,Unprovoked,Surfing,N,Y
621,2011.08.23,2011,South Africa,Unprovoked,Surfing,Y,Y
622,2011.08.18,2011,Russia,Unprovoked,Swimming,N,N
623,2011.08.17.c.,2011,Usa,Unprovoked,Wading,N,Y
624,2011.08.17.a,2011,Russia,Unprovoked,Swimming,N,N
625,2011.08.16.c,2011,French Polynesia,Unprovoked,Surfing,N,Y
626,2011.08.16.b,2011,Usa,Unprovoked,Others,N,Y
627,2011.08.16.a,2011,Seychelles,Unprovoked,Swimming,Y,N
628,2011.08.15,2011,Usa,Invalid,Surfing,N,Y
629,2011.08.11,2011,Usa,Unprovoked,Swimming,N,Y
630,2011.08.01,2011,Seychelles,Unprovoked,Diving,Y,N
631,2011.07.31,2011,Brazil,Invalid,Swimming,Y,Y
632,2011.07.30,2011,Philippines,Sea Disaster,Others,N,Y
633,2011.07.25,2011,Usa,Unprovoked,Fishing,N,Y
634,2011.07.22,2011,South Africa,Unprovoked,Surfing,N,Y
635,2011.07.19,2011,Usa,Unprovoked,Boarding,N,Y
636,2011.07.15,2011,Reunion,Unprovoked,Others,N,Y
637,2011.07.13.b,2011,Usa,Unprovoked,Fishing,N,Y
638,2011.07.13.a,2011,Bahamas,Unprovoked,Diving,N,Y
639,2011.07.07.b,2011,Usa,Unprovoked,Swimming,N,Y
640,2011.07.07.a,2011,Usa,Unprovoked,Fishing,N,Y
641,2011.07.06,2011,Reunion,Unprovoked,Surfing,N,Y
642,2011.07.05,2011,Columbia,Unprovoked,Others,N,N
643,2011.06.30,2011,Turks & Caicos,Unprovoked,Snorkeling,N,N
644,2011.06.29,2011,Brazil,Unprovoked,Surfing,N,Y
645,2011.06.28,2011,South Africa,Unprovoked,Diving,N,Y
646,2011.06.26,2011,Usa,Unprovoked,Surfing,N,Y
647,2011.06.24,2011,Usa,Unprovoked,Surfing,N,Y
648,2011.06.21,2011,Usa,Unprovoked,Others,N,Y
649,2011.06.19.b,2011,Turks & Caicos,Unprovoked,Fishing,N,N
650,2011.06.19.a,2011,Costa Rica,Unprovoked,Surfing,Y,Y
651,2011.06.15,2011,Reunion,Unprovoked,Boarding,Y,Y
652,2011.06.14.R,2011,United Kingdom,Boat,Fishing,N,N
653,2011.06.12,2011,Usa,Unprovoked,Diving,N,Y
654,2011.06.06.R,2011,Columbia,Unprovoked,Fishing,N,N
655,2011.06.06.b,2011,Usa,Unprovoked,Fishing,N,Y
656,2011.06.06.a,2011,Usa,Unprovoked,Wading,N,Y
657,2011.06.01,2011,Malaysia,Unprovoked,Snorkeling,N,N
658,2011.05.30,2011,Usa,Unprovoked,Standing,N,Y
659,2011.05.29,2011,South Africa,Unprovoked,Surfing,N,Y
660,2011.05.25,2011,Usa,Unprovoked,Surfing,N,Y
661,2011.05.22,2011,Usa,Unprovoked,Boarding,N,Y
662,2011.05.21.a,2011,New Caledonia,Unprovoked,Boarding,Y,Y
663,2011.05.21.b,2011,South Africa,Unprovoked,Fishing,Y,Y
664,2011.05.13.b,2011,Usa,Unprovoked,Surfing,N,Y
665,2011.05.13.a,2011,Usa,Unprovoked,Surfing,N,Y
666,2011.05.10,2011,Usa,Provoked,Fishing,N,Y
667,2011.05.07.R,2011,United Arab Emirates (Uae),Invalid,Fishing,N,N
668,2011.05.04,2011,South Africa,Unprovoked,Fishing,N,Y
669,2011.04.26,2011,Usa,Unprovoked,Fishing,N,Y
670,2011.04.23,2011,Australia,Unprovoked,Fishing,N,Y
671,2011.04.22,2011,Usa,Unprovoked,Surfing,N,Y
672,2011.04.16,2011,New Zealand,Unprovoked,Surfing,N,Y
673,2011.04.12,2011,Indonesia,Unprovoked,Surfing,N,N
674,2011.04.08,2011,Fiji,Unprovoked,Diving,N,Y
675,2011.03.29.R,2011,Usa,Provoked,Standing,N,Y
676,2011.03.24,2011,Mexico,Unprovoked,Swimming,N,Y
677,2011.03.23,2011,Australia,Unprovoked,Surfing,N,Y
678,2011.03.21.b,2011,Mexico,Unprovoked,Swimming,N,Y
679,2011.03.21.a,2011,Fiji,Unprovoked,Fishing,N,Y
680,2011.03.16,2011,Australia,Unprovoked,Boarding,N,Y
681,2011.03.10,2011,Australia,Unprovoked,Surfing,N,Y
682,2011.02.28.R,2011,Australia,Provoked,Fishing,N,Y
683,2011.02.23,2011,New Caledonia,Unprovoked,Fishing,N,Y
684,2011.02.19,2011,Reunion,Unprovoked,Surfing,N,Y
685,2011.02.17,2011,Australia,Unprovoked,Diving,Y,Y
686,2011.02.13,2011,Australia,Provoked,Fishing,N,Y
687,2011.02.12,2011,Australia,Unprovoked,Snorkeling,N,Y
688,2011.02.04.R,2011,Mexico,Provoked,Fishing,N,Y
689,2011.02.02,2011,South Africa,Unprovoked,Fishing,N,Y
690,2011.01.31,2011,Mexico,Unprovoked,Swimming,N,Y
691,2011.01.28,2011,Mexico,Provoked,Fishing,N,Y
692,2011.01.26,2011,Bahamas,Unprovoked,Diving,N,Y
693,2011.01.20,2011,Australia,Invalid,Swimming,N,Y
694,2011.01.15,2011,South Africa,Unprovoked,Surfing,Y,Y
695,2011.01.12.R,2011,Mexico,Unprovoked,Others,N,Y
696,2011.01.03,2011,Australia,Boat,Fishing,N,Y
697,2010.12.26,2010,Usa,Unprovoked,Boarding,N,Y
698,2010.12.17,2010,Fiji,Unprovoked,Surfing,N,Y
699,2010.12.11,2010,Usa,Unprovoked,Surfing,N,Y
700,2010.12.05,2010,Egypt,Unprovoked,Snorkeling,Y,Y
701,2010.12.03.R,2010,Indonesia,Unprovoked,Surfing,N,N
702,2010.12.01.b,2010,Egypt,Unprovoked,Snorkeling,N,Y
703,2010.12.01.a,2010,Egypt,Unprovoked,Snorkeling,N,Y
704,2010.11.30.b,2010,Egypt,Unprovoked,Snorkeling,N,Y
705,2010.11.30.a,2010,Egypt,Unprovoked,Snorkeling,N,Y
706,2010.11.27.R,2010,Samoa,Unprovoked,Fishing,N,N
707,2010.11.27,2010,Australia,Invalid,Swimming,Y,Y
708,2010.11.19,2010,Usa,Provoked,Snorkeling,N,Y
709,2010.11.15,2010,Dominican Republic,Unprovoked,Diving,Y,N
710,2010.11.14,2010,Indonesia,Unprovoked,Surfing,N,N
711,2010.11.12.R,2010,Australia,Boat,Fishing,N,Y
712,2010.10.30,2010,Australia,Unprovoked,Snorkeling,N,Y
713,2010.10.28.R,2010,Australia,Unprovoked,Fishing,N,Y
714,2010.10.28,2010,Usa,Unprovoked,Surfing,N,Y
715,2010.10.25,2010,Azores,Provoked,Fishing,N,N
716,2010.10.23.b,2010,Usa,Unprovoked,Diving,N,Y
717,2010.10.23.a,2010,Australia,Unprovoked,Surfing,N,Y
718,2010.10.22,2010,Usa,Unprovoked,Boarding,Y,Y
719,2010.10.20,2010,Egypt,Unprovoked,Snorkeling,N,Y
720,2010.10.09,2010,Australia,Unprovoked,Surfing,N,Y
721,2010.10.02.b,2010,Bahamas,Unprovoked,Snorkeling,N,Y
722,2010.10.02.a,2010,Bahamas,Unprovoked,Surfing,N,Y
723,2010.10.01,2010,South Africa,Unprovoked,Surfing,N,Y
724,2010.09.27,2010,Usa,Unprovoked,Surfing,N,Y
725,2010.09.24,2010,Usa,Unprovoked,Surfing,N,Y
726,2010.09.21,2010,South Africa,Unprovoked,Swimming,Y,Y
727,2010.09.13,2010,Australia,Unprovoked,Surfing,N,Y
728,2010.09.07,2010,Usa,Unprovoked,Swimming,N,Y
729,2010.09.06.R,2010,Tonga,Unprovoked,Swimming,N,Y
730,2010.09.04,2010,Usa,Unprovoked,Surfing,N,Y
731,2010.09.03.b,2010,Usa,Unprovoked,Surfing,N,Y
732,2010.09.03.a,2010,Usa,Unprovoked,Surfing,N,Y
733,2010.08.29,2010,Bahamas,Invalid,Swimming,Y,Y
734,2010.08.18,2010,Usa,Unprovoked,Boarding,N,Y
735,2010.08.17,2010,Australia,Unprovoked,Surfing,Y,Y
736,2010.08.14,2010,Usa,Unprovoked,Fishing,N,Y
737,2010.08.10.b,2010,Australia,Provoked,Fishing,N,Y
738,2010.08.10,2010,South Korea,Unprovoked,Swimming,N,N
739,2010.08.08,2010,Australia,Unprovoked,Surfing,N,Y
740,2010.08.07.b,2010,Usa,Unprovoked,Surfing,N,Y
741,2010.08.07.a,2010,Malta,Unprovoked,Surfing,N,N
742,2010.08.05,2010,Usa,Invalid,Swimming,N,Y
743,2010.08.02.b,2010,Usa,Unprovoked,Others,N,Y
744,2010.08.02.a,2010,Usa,Unprovoked,Standing,N,Y
745,2010.07.25,2010,Usa,Unprovoked,Standing,N,Y
746,2010.07.23,2010,Usa,Unprovoked,Surfing,N,Y
747,2010.07.19,2010,Usa,Unprovoked,Swimming,N,Y
748,2010.07.17.b,2010,Usa,Unprovoked,Swimming,N,Y
749,2010.07.17.a,2010,Usa,Unprovoked,Surfing,N,Y
750,2010.07.16.b,2010,Spain,Provoked,Swimming,N,Y
751,2010.07.16.a,2010,Usa,Unprovoked,Fishing,N,Y
752,2010.07.11,2010,Usa,Provoked,Fishing,N,Y
753,2010.07.04,2010,South Africa,Unprovoked,Snorkeling,N,Y
754,2010.07.03,2010,Usa,Provoked,Fishing,N,Y
755,2010.07.02.b,2010,Usa,Unprovoked,Surfing,N,Y
756,2010.07.02.a,2010,Usa,Unprovoked,Standing,N,Y
757,2010.06.27,2010,Usa,Unprovoked,Surfing,N,Y
758,2010.06.25.b,2010,Usa,Unprovoked,Boarding,N,Y
759,2010.06.25.a,2010,Usa,Unprovoked,Swimming,N,Y
760,2010.06.15,2010,Vietnam,Unprovoked,Swimming,N,N
761,2010.06.10,2010,Usa,Unprovoked,Boarding,N,Y
762,2010.06.06,2010,Australia,Unprovoked,Surfing,N,Y
763,2010.06.00,2010,Usa,Unprovoked,Surfing,N,Y
764,2010.05.30,2010,Usa,Provoked,Fishing,N,Y
765,2010.05.18.c,2010,Vietnam,Unprovoked,Others,N,N
766,2010.05.18.b,2010,Vietnam,Unprovoked,Swimming,N,N
767,2010.05.18.a,2010,Australia,Unprovoked,Surfing,N,Y
768,2010.05.03,2010,Madagascar,Unprovoked,Diving,N,N
769,2010.05.01,2010,Usa,Unprovoked,Wading,N,Y
770,2010.04.28,2010,Usa,Provoked,Others,N,Y
771,2010.04.19,2010,Usa,Unprovoked,Surfing,N,Y
772,2010.04.13,2010,South Africa,Unprovoked,Surfing,N,Y
773,2010.04.04,2010,Egypt,Unprovoked,Swimming,N,Y
774,2010.03.27,2010,Reunion,Unprovoked,Surfing,N,Y
775,2010.02.19,2010,New Zealand,Unprovoked,Swimming,N,Y
776,2010.02.16,2010,South Africa,Unprovoked,Surfing,N,Y
777,2010.02.15,2010,Fiji,Unprovoked,Diving,Y,Y
778,2010.02.13,2010,Australia,Unprovoked,Snorkeling,N,Y
779,2010.02.11,2010,Australia,Unprovoked,Surfing,N,Y
780,2010.02.06.R,2010,New Zealand,Provoked,Fishing,N,Y
781,2010.02.06.b,2010,Australia,Unprovoked,Boarding,N,Y
782,2010.02.06.a,2010,Usa,Provoked,Fishing,N,Y
783,2010.02.04,2010,Guam,Invalid,Fishing,Y,N
784,2010.02.03,2010,Usa,Unprovoked,Boarding,Y,Y
785,2010.02.01,2010,New Zealand,Provoked,Boarding,N,Y
786,2010.01.30,2010,Brazil,Unprovoked,Surfing,N,Y
787,2010.01.27,2010,Australia,Unprovoked,Surfing,N,Y
788,2010.01.22.b,2010,United Arab Emirates (Uae),Unprovoked,Surfing,N,N
789,2010.01.22.a,2010,Australia,Unprovoked,Surfing,N,Y
790,2010.01.12,2010,South Africa,Unprovoked,Standing,Y,Y
791,2010.01.09.d,2010,Australia,Unprovoked,Snorkeling,N,Y
792,2010.01.09.a,2010,Vietnam,Unprovoked,Bathing,N,N
793,2010.01.06,2010,Usa,Unprovoked,Fishing,N,Y
794,2010.01.05,2010,South Africa,Unprovoked,Surfing,N,Y
795,2009.12.29,2009,South Africa,Unprovoked,Wading,N,Y
796,2009.12.26,2009,Australia,Provoked,Swimming,N,Y
797,2009.12.22,2009,Mozambique,Unprovoked,Swimming,N,Y
798,2009.12.20.b,2009,Australia,Boat,Others,N,Y
799,2009.12.20.a,2009,Australia,Unprovoked,Fishing,N,Y
800,2009.12.18,2009,South Africa,Unprovoked,Boarding,Y,Y
801,2009.12.18a,2009,South Africa,Invalid,Surfing,N,Y
802,2009.12.16,2009,New Zealand,Unprovoked,Swimming,Y,Y
803,2009.12.13,2009,Australia,Unprovoked,Surfing,N,Y
804,2009.12.12,2009,Australia,Boat,Others,N,Y
805,2009.12.06,2009,Usa,Provoked,Diving,N,Y
806,2009.11.25,2009,Usa,Invalid,Surfing,N,Y
807,2009.11.24,2009,Usa,Unprovoked,Wading,N,Y
808,2009.11.16.b,2009,Usa,Unprovoked,Fishing,N,Y
809,2009.11.16.a,2009,Usa,Unprovoked,Surfing,N,Y
810,2009.11.13,2009,Usa,Unprovoked,Surfing,N,Y
811,2009.11.11,2009,Usa,Unprovoked,Surfing,N,Y
812,2009.11.08,2009,Australia,Unprovoked,Others,N,Y
813,2009.11.05,2009,Usa,Unprovoked,Surfing,N,Y
814,2009.10.30,2009,Australia,Unprovoked,Others,N,Y
815,2009.10.29.R,2009,Mozambique,Unprovoked,Fishing,N,Y
816,2009.10.28,2009,Australia,Unprovoked,Boarding,N,Y
817,2009.10.24,2009,Usa,Unprovoked,Surfing,N,Y
818,2009.10.19,2009,Usa,Unprovoked,Surfing,N,Y
819,2009.10.18,2009,Panama,Unprovoked,Wading,N,Y
820,2009.10.17,2009,Scotland,Provoked,Diving,N,N
821,2009.10.14.R,2009,Australia,Unprovoked,Diving,N,Y
822,2009.10.09,2009,Usa,Unprovoked,Surfing,N,Y
823,2009.10.02,2009,United Kingdom,Provoked,Fishing,N,N
824,2009.09.26,2009,Usa,Unprovoked,Swimming,N,Y
825,2009.09.15,2009,Somalia,Provoked,Fishing,N,N
826,2009.09.12,2009,Usa,Invalid,Swimming,Y,Y
827,2009.09.07,2009,Brazil,Unprovoked,Swimming,Y,Y
828,2009.09.02,2009,Nevis,Invalid,Swimming,Y,N
829,2009.09.01,2009,Solomon Islands,Provoked,Fishing,N,Y
830,2009.08.30,2009,Usa,Unprovoked,Surfing,N,Y
